batch_name,instrument_name,batch_passed,reviewer_name,batch_collected_ts,review_start_ts,review_complete_ts,calibration_slope_morphine,calibration_slope_hydromorphone,calibration_slope_oxymorphone,calibration_slope_codeine,calibration_slope_hydrocodone,calibration_slope_oxycodone,calibration_intercept_morphine,calibration_intercept_hydromorphone,calibration_intercept_oxymorphone,calibration_intercept_codeine,calibration_intercept_hydrocodone,calibration_intercept_oxycodone,calibration_R2_morphine,calibration_R2_hydromorphone,calibration_R2_oxymorphone,calibration_R2_codeine,calibration_R2_hydrocodone,calibration_R2_oxycodone
b589587,dopey,TRUE,Alice,2017-09-30T22:59:46Z,2017-10-01T11:34:18Z,2017-10-01T12:12:57Z,0.006629623,0.007051613,0.007096084,0.007482537,0.007588128,0.006786266,3.00887e-5,-7.17899e-5,3.3504e-5,3.13447e-5,-1.36494e-5,-1.68347e-5,0.996865138,0.986976586,0.993142181,0.984829262,0.998036843,0.987076323
b324044,sneezy,TRUE,Brad,2017-09-30T22:52:58Z,2017-10-01T09:06:44Z,2017-10-01T09:23:23Z,0.006893692,0.006748122,0.007465761,0.007030029,0.007182462,0.006595585,1.12152e-5,-2.06273e-5,-3.99278e-5,9.36008e-6,5.06793e-5,2.25707e-5,0.995964198,0.996116679,0.984763239,0.987118817,0.990033775,0.990431949
b100024,sleepy,TRUE,Charles,2017-10-01T01:27:40Z,2017-10-01T11:03:34Z,2017-10-01T11:47:01Z,0.007500587,0.006250119,0.001592399,0.01034009,0.007400746,0.007390334,-2.88485e-5,1.35634e-6,5.45416e-7,2.38051e-5,-9.60178e-6,-7.46885e-6,0.986264246,0.988700274,0.997888778,0.993582261,0.985216206,0.992963055
b727310,sneezy,TRUE,Dave,2017-09-30T20:27:31Z,2017-10-01T10:38:30Z,2017-10-01T11:07:27Z,0.006769326,0.006942498,0.006683993,0.007047121,0.00688295,0.007127782,6.11119e-6,1.71978e-5,5.94539e-5,-3.29905e-5,-2.27752e-5,-2.28572e-5,0.987214082,0.993431628,0.987167055,0.992632909,0.983155385,0.995406975
b137761,doc,TRUE,Elizabeth,2017-09-30T21:07:56Z,2017-10-01T10:29:20Z,2017-10-01T10:44:26Z,0.007875551,0.007795549,0.007589386,0.006810801,0.008051369,0.010295208,3.4844e-5,-6.99837e-5,2.70188e-5,-2.34794e-5,-1.42083e-5,0,0.988618726,0.984700592,0.995099938,0.984731915,0.989406703,1
b638866,happy,TRUE,Charles,2017-09-30T23:34:34Z,2017-10-01T13:29:12Z,2017-10-01T14:06:54Z,0.006891927,0.007107323,0.006843019,0.007238067,0.006927112,0.007209464,-8.3153e-6,-3.34056e-5,5.05793e-5,-5.08925e-6,2.2914e-5,7.53287e-6,0.996354976,0.994035389,0.988368009,0.994642453,0.984707975,0.995743082
b838639,sneezy,TRUE,Brad,2017-10-01T01:14:09Z,2017-10-01T09:39:46Z,2017-10-01T10:16:46Z,0.007356475,0.00675583,0.006726007,0.010359612,0.006982931,0.007350413,4.71352e-6,-3.49783e-5,-1.50522e-5,1.63361e-5,2.10943e-5,-3.93016e-5,0.99318958,0.988436878,0.991003739,0.996795959,0.987443334,0.990016206
b469683,happy,TRUE,Frank,2017-10-01T00:09:25Z,2017-10-01T09:09:29Z,2017-10-01T09:44:45Z,0.007075061,0.006721723,0.007288258,0.011537656,0.00696752,0.007487562,-4.37655e-5,-1.46585e-5,2.00126e-5,3.08885e-7,3.34177e-5,-2.22976e-5,0.990845378,0.9868745,0.996232327,0.997248779,0.984992901,0.993265991
b669325,bashful,TRUE,Elizabeth,2017-10-01T00:05:23Z,2017-10-01T09:17:05Z,2017-10-01T09:38:12Z,0.006829896,0.006803425,0.00698323,0.010835623,0.007155776,0.006831999,3.49464e-5,-7.62942e-6,-2.20223e-5,-1.32959e-6,-1.62355e-5,-5.23011e-5,0.996711347,0.991083836,0.988964217,0.996641512,0.984047529,0.990983957
b321725,grumpy,TRUE,Elizabeth,2017-09-30T23:38:03Z,2017-10-01T09:40:51Z,2017-10-01T10:23:36Z,0.006887289,0.006913819,0.006593202,0.006936078,0.006956852,0.007147925,-7.63994e-5,1.09058e-5,1.71502e-5,-8.61099e-6,4.31795e-5,1.78998e-5,0.983889657,0.996257847,0.99522456,0.980783211,0.992925716,0.993652266
b632072,happy,TRUE,Dave,2017-10-01T21:13:43Z,2017-10-02T12:06:53Z,2017-10-02T12:40:43Z,0.006329668,0.00641444,0.006831289,0.011530199,0.00672809,0.007523804,1.73145e-5,2.40007e-5,-2.17806e-5,9.44104e-5,5.25771e-5,-3.58071e-6,0.993360864,0.994083794,0.995353738,0.988152633,0.98914688,0.990856381
b734027,grumpy,TRUE,Alice,2017-10-01T20:25:53Z,2017-10-02T12:28:02Z,2017-10-02T12:52:47Z,0.007132524,0.006606804,0.007209919,0.011902114,0.007035516,0.006162017,-3.11177e-5,-6.00804e-5,-1.41615e-5,5.8543e-5,4.83919e-6,-3.63856e-5,0.991594289,0.982104102,0.984333523,0.991415728,0.995325706,0.986706504
b638372,sleepy,TRUE,Dave,2017-10-02T00:12:35Z,2017-10-02T10:30:55Z,2017-10-02T11:06:35Z,0.003625859,0.003432977,0.001357757,0.005396346,0.003456139,0.003267534,-2.47231e-5,-1.0846e-5,-8.15402e-6,-4.36846e-5,3.51565e-5,-2.41869e-5,0.987888212,0.9901918,0.985201163,0.991619604,0.984346328,0.988814507
b859514,sleepy,TRUE,Brad,2017-10-02T00:30:19Z,2017-10-02T12:47:31Z,2017-10-02T13:20:34Z,0.007077301,0.007487198,0.001403936,0.01243735,0.006519954,0.006934602,8.63877e-6,-8.69852e-5,-1.20696e-5,-9.45263e-6,-3.59789e-5,-9.94863e-6,0.986516217,0.980885086,0.987307146,0.992616984,0.982423269,0.986478483
b747491,sneezy,TRUE,Frank,2017-10-02T00:42:14Z,2017-10-02T12:10:49Z,2017-10-02T12:36:57Z,0.006766461,0.006482131,0.007624968,0.011324517,0.007724557,0.006979885,-1.05132e-5,2.56028e-5,-8.34808e-6,-2.07725e-5,2.91187e-5,-2.10352e-5,0.992872338,0.995125096,0.993882335,0.988218202,0.994262529,0.995156394
b801230,dopey,TRUE,Dave,2017-10-01T21:49:05Z,2017-10-02T10:49:12Z,2017-10-02T11:22:53Z,0.007426162,0.006942347,0.007007903,0.011048041,0.005982293,0.006551915,2.49431e-5,-3.84103e-5,5.74425e-7,-1.79141e-5,1.90434e-5,-2.82798e-5,0.992566865,0.987583532,0.998400005,0.989288902,0.998309041,0.985880654
b772392,sneezy,TRUE,Frank,2017-10-01T20:48:31Z,2017-10-02T09:01:09Z,2017-10-02T09:16:40Z,0.006624288,0.006878237,0.005782392,0.01166048,0.006609672,0.006784611,2.95438e-5,1.4669e-5,1.33465e-5,-5.70065e-5,4.35653e-5,3.40494e-5,0.993935023,0.993382852,0.992402212,0.991410465,0.988903929,0.98733972
b634998,dopey,TRUE,Brad,2017-10-02T00:28:25Z,2017-10-02T10:01:33Z,2017-10-02T10:17:26Z,0.006246979,0.007595264,0.006978597,0.011831552,0.007274363,0.007270449,3.50582e-5,-1.02456e-6,7.84811e-6,-6.31844e-5,-3.16164e-5,5.46769e-5,0.987337221,0.993789935,0.987901523,0.990480632,0.997045014,0.988201293
b785679,dopey,TRUE,Frank,2017-10-01T22:38:54Z,2017-10-02T10:52:18Z,2017-10-02T11:07:33Z,0.00651061,0.007726964,0.007141921,0.011860644,0.007622111,0.007527636,-8.04926e-6,-2.9602e-6,9.08271e-6,-2.74139e-5,-2.13712e-5,-1.21717e-5,0.996199836,0.993870466,0.989251237,0.990065488,0.99554739,0.98271783
b471462,sleepy,TRUE,Alice,2017-10-01T22:21:51Z,2017-10-02T09:19:15Z,2017-10-02T09:41:36Z,0.007189328,0.007405119,0.001482661,0.01226241,0.006139578,0.007557684,-2.00412e-5,1.92757e-5,1.02067e-5,-4.43622e-5,3.15297e-5,-9.74483e-6,0.986761096,0.987158466,0.993360882,0.998270119,0.985540836,0.996452117
b295655,happy,TRUE,Frank,2017-10-02T01:56:37Z,2017-10-02T10:00:38Z,2017-10-02T10:42:05Z,0.006692114,0.006568998,0.006648213,0.012368118,0.007219735,0.00634812,1.05372e-5,1.01201e-6,5.48814e-5,-5.38946e-5,5.63968e-5,4.57362e-5,0.996288321,0.993920856,0.989088744,0.992074484,0.982810537,0.99375687
b717549,bashful,TRUE,Alice,2017-10-01T22:18:41Z,2017-10-02T10:01:28Z,2017-10-02T10:34:09Z,0.006950118,0.007154407,0.007256358,0.01167323,0.006484065,0.007470671,8.79156e-6,-8.04612e-6,-1.80144e-5,-4.68554e-6,4.57465e-5,2.59814e-5,0.995248149,0.990772932,0.99282312,0.98733901,0.982829687,0.988025323
b267001,sleepy,TRUE,Elizabeth,2017-10-02T01:43:21Z,2017-10-02T09:06:04Z,2017-10-02T09:45:38Z,0.007021744,0.006878035,0.001439079,0.011191257,0.007180652,0.006678447,-4.68477e-5,4.61268e-6,7.65003e-7,8.08096e-5,2.86775e-5,-1.33549e-5,0.992063641,0.990859719,0.991393987,0.990344719,0.991670967,0.997375671
b628385,sleepy,TRUE,Elizabeth,2017-10-01T20:07:01Z,2017-10-02T12:33:43Z,2017-10-02T12:55:27Z,0.007509843,0.006646232,0.001288202,0.012165109,0.007447246,0.006714979,4.21545e-5,1.35762e-5,-3.76174e-6,-9.60555e-5,6.82686e-6,1.17019e-5,0.985837792,0.994533699,0.987191818,0.988429587,0.989881995,0.995313202
b666001,sleepy,TRUE,Frank,2017-10-01T22:24:48Z,2017-10-02T11:29:26Z,2017-10-02T11:44:48Z,0.007790568,0.006803984,0.001497366,0.011663442,0.006655652,0.00686031,-1.34092e-5,7.17876e-5,5.74234e-6,3.05855e-5,-6.111e-6,-3.86502e-5,0.990832084,0.986110807,0.996723403,0.997266638,0.994180608,0.98076977
b891900,sleepy,TRUE,Alice,2017-10-01T21:52:06Z,2017-10-02T10:30:38Z,2017-10-02T10:51:15Z,0.006556159,0.006966526,0.001449317,0.011531011,0.007508714,0.006425432,-5.43809e-5,6.23854e-6,7.37882e-6,-2.56861e-5,-6.70427e-5,7.09726e-6,0.982376111,0.983821445,0.980212352,0.990592788,0.982663711,0.98592664
b519506,doc,TRUE,Frank,2017-10-01T21:43:09Z,2017-10-02T09:08:49Z,2017-10-02T09:46:26Z,0.008338433,0.007751975,0.007311151,0.012408699,0.008861176,0.006169941,6.00746e-5,-6.88273e-6,4.93965e-5,-6.10691e-6,2.45203e-5,1.35518e-20,0.986273173,0.992083518,0.98310480200000006,0.986611511,0.997683366,1
b503790,grumpy,TRUE,Frank,2017-10-01T22:05:40Z,2017-10-02T13:12:47Z,2017-10-02T13:40:15Z,0.007539135,0.007179401,0.006653927,0.011818428,0.007244279,0.007489829,-1.10911e-5,-3.15272e-5,-4.59071e-6,1.22273e-5,2.11823e-5,3.07489e-5,0.984231117,0.98755007400000006,0.984777033,0.993283863,0.990135766,0.991912649
b233627,doc,TRUE,Brad,2017-10-02T01:37:50Z,2017-10-02T12:52:41Z,2017-10-02T13:25:41Z,0.006998542,0.008676866,0.007758356,0.013224852,0.007876539,0.007835687,-3.08685e-5,-6.06208e-5,1.18319e-5,5.7686e-5,8.713e-5,4.12676e-5,0.982076004,0.988024986,0.990410846,0.98691649,0.987478759,0.988517781
b888777,happy,TRUE,Elizabeth,2017-10-02T00:22:10Z,2017-10-02T12:42:31Z,2017-10-02T13:25:23Z,0.007680397,0.006780066,0.007006589,0.010850008,0.0067305,0.006877855,-7.44866e-5,-3.13148e-6,6.40686e-6,3.07354e-5,3.31123e-5,1.59782e-5,0.985920635,0.981740984,0.989199576,0.981308188,0.994655854,0.995458185
b773289,sleepy,TRUE,Elizabeth,2017-10-02T23:03:18Z,2017-10-03T13:31:56Z,2017-10-03T13:57:12Z,0.007148607,0.006895615,0.001406375,0.011714827,0.006353736,0.007072022,-3.75622e-5,4.4663400000000003e-05,8.70918e-6,-7.08497e-5,2.3329e-5,3.78001e-5,0.991374161,0.989045431,0.99390274,0.98598052,0.988349956,0.988788239
b311401,grumpy,TRUE,Alice,2017-10-03T01:30:35Z,2017-10-03T09:07:14Z,2017-10-03T09:40:36Z,0.006035889,0.007033397,0.006694206,0.012736908,0.006983537,0.007848268,4.85412e-5,-7.36133e-5,7.11775e-6,8.49385e-5,1.08087e-6,2.45839e-5,0.983108875,0.984043935,0.994186375,0.985867623,0.996348871,0.989326874
b747673,bashful,TRUE,Charles,2017-10-02T23:57:04Z,2017-10-03T11:36:08Z,2017-10-03T12:18:36Z,0.007133401,0.006770257,0.007240931,0.012199591,0.006659727,0.007478015,-8.32745e-6,-3.24541e-6,-9.55184e-6,3.61475e-5,-4.37091e-5,2.34739e-5,0.997352375,0.992456624,0.994406859,0.991364327,0.983016504,0.985623854
b177637,doc,TRUE,Dave,2017-10-03T01:21:03Z,2017-10-03T13:09:26Z,2017-10-03T13:36:19Z,0.008832858,0.008273935,0.00868922,0.014440699,0.008586196,0.008073145,2.55099e-5,5.68276e-5,2.81703e-5,-1.27741e-4,-2.68545e-5,-1.98597e-5,0.993742785,0.987520829,0.995324241,0.98305497,0.983878252,0.992619022
b387791,dopey,TRUE,Dave,2017-10-02T20:01:02Z,2017-10-03T10:02:26Z,2017-10-03T10:36:41Z,0.006742442,0.007193414,0.006633628,0.011719104,0.006924475,0.00715694,-2.37097e-5,3.32828e-5,4.99411e-7,-5.09438e-7,-5.49103e-6,2.70996e-5,0.987048324,0.992712263,0.98270676,0.998465946,0.98913151,0.980312019
b331305,sneezy,TRUE,Frank,2017-10-02T23:20:31Z,2017-10-03T11:54:48Z,2017-10-03T12:19:03Z,0.007712026,0.007536364,0.007163048,0.012265037,0.006692204,0.007048608,1.47225e-6,8.72652e-5,-1.04903e-5,3.34875e-6,-1.69495e-5,-3.86365e-5,0.995071736,0.984228216,0.995587878,0.989890953,0.987461909,0.988405715
b779674,sleepy,TRUE,Elizabeth,2017-10-02T23:09:42Z,2017-10-03T09:12:12Z,2017-10-03T09:48:41Z,0.006832345,0.006963886,0.001367564,0.011956879,0.006330574,0.006966116,6.74838e-6,-3.07501e-5,2.81972e-6,-8.45106e-6,2.86139e-5,-2.77708e-5,0.995824296,0.984215916,0.991337899,0.995319335,0.986545816,0.99660985
b608538,doc,TRUE,Dave,2017-10-02T23:46:08Z,2017-10-03T09:58:45Z,2017-10-03T10:38:18Z,0.008086308,0.008197491,0.007538104,0.013435105,0.007246613,0.008267533,-1.32711e-5,-5.19695e-5,7.89864e-5,-8.5186e-7,3.14748e-5,2.95605e-6,0.990116896,0.989354947,0.983220222,0.997743669,0.992320233,0.986194682
b597937,happy,TRUE,Alice,2017-10-02T20:44:17Z,2017-10-03T10:02:36Z,2017-10-03T10:30:55Z,0.007334272,0.006754752,0.006979732,0.011479908,0.006718024,0.006800886,-3.42263e-5,-1.56784e-5,-1.23651e-5,5.8083e-6,4.73402e-6,2.29619e-5,0.989074487,0.996612347,0.991527858,0.995902892,0.986542914,0.996765542
b503444,happy,TRUE,Elizabeth,2017-10-03T01:58:00Z,2017-10-03T12:41:47Z,2017-10-03T13:13:38Z,0.006997364,0.00708264,0.007384921,0.011728576,0.006700462,0.007688433,-5.59503e-6,-1.32655e-5,-1.46943e-5,1.62958e-6,-3.73025e-5,-5.41919e-5,0.985869976,0.991069456,0.995359942,0.997501742,0.992305865,0.992348139
b518862,happy,TRUE,Alice,2017-10-02T21:09:07Z,2017-10-03T11:54:03Z,2017-10-03T12:35:46Z,0.006651368,0.007597422,0.007164352,0.011739925,0.006705969,0.006869112,2.89699e-5,-1.92135e-6,-1.72131e-5,8.85899e-5,4.81408e-5,2.68384e-7,0.991414709,0.994478798,0.989403688,0.985550588,0.989233863,0.995317658
b602409,bashful,TRUE,Dave,2017-10-02T20:17:35Z,2017-10-03T10:30:51Z,2017-10-03T11:00:02Z,0.007578754,0.007303544,0.007303097,0.011591822,0.00700432,0.006955518,-1.43773e-5,3.61975e-5,3.05406e-5,8.56059e-5,2.00865e-6,-4.09121e-5,0.986507282,0.994256746,0.997598544,0.981661803,0.990117396,0.983508671
b297098,doc,TRUE,Elizabeth,2017-10-03T01:07:20Z,2017-10-03T13:03:23Z,2017-10-03T13:47:46Z,0.008556447,0.008312418,0.007529111,0.013973257,0.008521336,0.008245101,4.58404e-5,1.87613e-5,-3.32958e-6,-5.14589e-5,-1.06623e-6,-5.8053e-6,0.995222112,0.981064648,0.995618582,0.996433016,0.980601925,0.983807359
b346922,bashful,TRUE,Elizabeth,2017-10-02T22:16:38Z,2017-10-03T13:31:52Z,2017-10-03T13:51:30Z,0.007271777,0.006923624,0.00620753,0.012002921,0.006626128,0.007042802,-1.90942e-5,5.52197e-5,-1.72565e-5,7.35918e-5,-3.94294e-5,1.04093e-5,0.989225551,0.99218524,0.987800031,0.98503365,0.988146395,0.99146624
b441401,doc,TRUE,Elizabeth,2017-10-02T20:12:37Z,2017-10-03T13:38:53Z,2017-10-03T14:03:16Z,0.008729123,0.007418435,0.008059731,0.015314338,0.007603537,0.008225956,-7.44738e-5,2.06089e-6,7.00649e-5,3.40941e-5,4.76559e-5,-4.47252e-5,0.981595564,0.981418675,0.984590993,0.981788061,0.985604969,0.988287265
b138559,doc,TRUE,Frank,2017-10-02T22:57:35Z,2017-10-03T10:27:46Z,2017-10-03T10:45:23Z,0.008327959,0.007323679,0.007805101,0.014119689,0.008163416,0.008587479,-1.68442e-5,0,-5.70686e-5,-3.60243e-5,7.42358e-6,-6.98544e-6,0.993513901,1,0.984114012,0.988988174,0.998745271,0.99308152
b224937,bashful,TRUE,Brad,2017-10-03T00:31:05Z,2017-10-03T10:31:50Z,2017-10-03T11:09:32Z,0.007625949,0.007382509,0.006748216,0.011585569,0.007024012,0.007509803,-2.48281e-5,4.52476e-5,-8.55069e-6,-2.06523e-5,-4.96376e-5,1.7489e-6,0.990571947,0.991975465,0.998563274,0.997879048,0.985215862,0.997989264
b510327,grumpy,TRUE,Brad,2017-10-02T22:51:45Z,2017-10-03T13:48:11Z,2017-10-03T14:12:59Z,0.006626168,0.007151473,0.00735802,0.011533388,0.006983626,0.006439358,-3.24351e-5,8.86097e-6,3.50541e-5,-3.94111e-5,5.92548e-6,2.09832e-6,0.987382025,0.9968186,0.990784832,0.980645815,0.997394531,0.996510581
b822687,sleepy,TRUE,Frank,2017-10-03T00:01:42Z,2017-10-03T09:33:50Z,2017-10-03T09:57:10Z,0.007068707,0.007061602,0.001413853,0.01084893,0.00695447,0.007141976,-2.4884e-5,-3.26634e-5,8.58e-6,-5.02472e-6,7.21472e-5,-3.00911e-5,0.982874958,0.993447029,0.985090996,0.999091924,0.988123433,0.986181942
b820017,dopey,TRUE,Elizabeth,2017-10-02T21:39:22Z,2017-10-03T11:32:59Z,2017-10-03T11:50:13Z,0.006915594,0.006958297,0.006677139,0.011595246,0.006553182,0.007364133,-9.69543e-7,-3.00682e-5,-2.16517e-5,1.39383e-5,3.47642e-5,-2.15954e-5,0.992243064,0.994381136,0.993158002,0.990984213,0.9911279,0.99343463
b138380,happy,TRUE,Alice,2017-10-03T23:15:59Z,2017-10-04T10:55:52Z,2017-10-04T11:28:51Z,0.006990693,0.007942937,0.006839141,0.012140855,0.007071694,0.007096004,-1.23333e-5,2.12814e-5,-2.96324e-5,-4.06375e-5,-1.71425e-5,4.39395e-5,0.996876167,0.987235129,0.989891088,0.988021552,0.99795076,0.991763064
b483133,grumpy,TRUE,Charles,2017-10-04T01:45:42Z,2017-10-04T13:49:07Z,2017-10-04T14:06:09Z,0.008316077,0.006954257,0.006726491,0.011971959,0.006659468,0.007370993,-6.47751e-7,-3.4907e-5,2.17687e-5,-1.03686e-5,7.50373e-5,1.97245e-5,0.996608215,0.992940019,0.980312324,0.997402457,0.983270976,0.992994988
b371825,sneezy,TRUE,Frank,2017-10-04T00:38:13Z,2017-10-04T12:09:22Z,2017-10-04T12:34:06Z,0.007095814,0.007319432,0.007162978,0.012160622,0.006871883,0.007087661,-1.09557e-5,-6.02528e-5,4.87279e-6,5.17218e-5,-2.81574e-6,-1.32e-5,0.993381709,0.986156095,0.994057754,0.989961055,0.994341781,0.995102579
b234673,doc,TRUE,Dave,2017-10-03T23:40:00Z,2017-10-04T12:55:56Z,2017-10-04T13:24:41Z,0.007968541,0.007917877,0.007226573,0.012069906,0.008654604,0.007323232,-6.01656e-5,3.2104e-5,-1.94306e-5,-1.13007e-4,-3.29609e-5,5.76896e-5,0.985635288,0.988512964,0.98865008,0.988916355,0.994429929,0.985020958
b708947,sleepy,TRUE,Elizabeth,2017-10-03T21:26:00Z,2017-10-04T12:05:51Z,2017-10-04T12:34:18Z,0.007090652,0.00673993,0.0013183,0.010708627,0.007306996,0.007245327,1.82128e-5,3.31667e-5,5.89652e-7,-2.33456e-5,-7.96454e-6,-3.22713e-5,0.986858605,0.989888212,0.996083853,0.991217681,0.994953396,0.994801842
b707506,sleepy,TRUE,Charles,2017-10-03T20:50:14Z,2017-10-04T12:37:00Z,2017-10-04T13:07:56Z,0.007147127,0.006795671,0.001341448,0.011994149,0.007117126,0.006746157,-3.25628e-5,4.47263e-5,8.7566e-6,4.82592e-6,4.28289e-5,-4.815e-6,0.992247187,0.991434035,0.989647031,0.991057717,0.993031967,0.994413516
b884865,doc,TRUE,Dave,2017-10-03T22:00:47Z,2017-10-04T13:14:47Z,2017-10-04T13:34:46Z,0.009266754,0.009016057,0.007652479,0.011301756,0.008500048,0.007852966,-3.47048e-6,5.22001e-5,-2.47548e-5,1.33446e-4,5.00179e-5,-2.12779e-5,0.987624612,0.982333398,0.987971309,0.980240484,0.986413129,0.980546632
b210862,dopey,TRUE,Brad,2017-10-03T20:07:49Z,2017-10-04T10:42:12Z,2017-10-04T11:11:24Z,0.007368501,0.006530201,0.007295821,0.010375719,0.008011419,0.006669034,-1.43189e-6,-4.38666e-5,6.15436e-5,4.0604e-5,-6.50407e-5,-5.68799e-5,0.987133859,0.988507994,0.990520134,0.986428836,0.985165987,0.981801869
b700355,bashful,TRUE,Charles,2017-10-03T23:59:54Z,2017-10-04T11:06:06Z,2017-10-04T11:44:32Z,0.007706305,0.006810884,0.006902715,0.01259446,0.006872995,0.007086804,1.24511e-5,5.05487e-5,-5.00077e-7,-4.2383e-5,-1.6441e-5,-3.49627e-6,0.987284465,0.987678833,0.994636871,0.99344334,0.995949453,0.990058341
b684220,sneezy,TRUE,Brad,2017-10-03T21:02:42Z,2017-10-04T12:22:50Z,2017-10-04T12:55:48Z,0.007261974,0.006828498,0.00638344,0.011546324,0.007116061,0.006825111,5.53572e-6,-3.15603e-5,1.55126e-5,8.22006e-5,6.30927e-6,-4.78739e-5,0.987797449,0.980615636,0.994219787,0.993230385,0.995588725,0.991868443
b822723,dopey,TRUE,Frank,2017-10-03T22:39:33Z,2017-10-04T09:56:15Z,2017-10-04T10:40:01Z,0.006491181,0.00671248,0.007131192,0.011458395,0.006934729,0.006597901,1.25372e-5,1.65213e-5,-3.13542e-6,5.25663e-5,7.58988e-6,1.08913e-6,0.987582413,0.997841193,0.989899565,0.990868877,0.998100452,0.994248383
b135334,sleepy,TRUE,Dave,2017-10-03T20:05:33Z,2017-10-04T12:45:00Z,2017-10-04T13:00:32Z,0.007346091,0.006045264,0.0013313,0.013007592,0.007463451,0.007831645,-4.10251e-5,5.18934e-6,-5.20534e-6,-8.32009e-5,2.82315e-5,-2.22165e-5,0.991062793,0.980940371,0.980787017,0.992080835,0.988206622,0.99758636
b570349,bashful,TRUE,Brad,2017-10-04T00:08:37Z,2017-10-04T09:13:46Z,2017-10-04T09:56:36Z,0.006826028,0.006234471,0.006684252,0.013483943,0.007231951,0.006559315,4.15604e-5,-1.39409e-5,4.41111e-5,1.22633e-4,2.8164e-6,1.97209e-5,0.98691526,0.988997021,0.992176116,0.981706069,0.992042888,0.983491449
b110264,sleepy,TRUE,Dave,2017-10-04T00:50:11Z,2017-10-04T13:45:30Z,2017-10-04T14:03:29Z,0.006972069,0.006686609,0.001473103,0.012370149,0.006360527,0.006568654,-2.64776e-5,1.02298e-6,-4.1131e-6,7.1198e-6,1.01425e-5,-5.38107e-6,0.99046635,0.99455905,0.993678537,0.991157831,0.98702087,0.99524694
b213929,grumpy,TRUE,Alice,2017-10-04T00:04:44Z,2017-10-04T12:19:13Z,2017-10-04T12:55:12Z,0.006795668,0.006839522,0.007033483,0.010738665,0.006674521,0.007369374,-4.6094e-5,-1.19151e-6,2.3652e-5,-5.716e-5,8.80138e-6,3.44403e-5,0.990044839,0.992867438,0.994653289,0.983260492,0.988639116,0.98611907
b180419,doc,TRUE,Frank,2017-10-03T22:45:30Z,2017-10-04T11:10:10Z,2017-10-04T11:38:08Z,0.007898316,0.007316136,0.007102534,0.012561158,0.008621826,0.007749695,-1.47892e-5,5.55725e-5,-1.03716e-5,5.37556e-6,-3.94678e-5,3.40185e-5,0.984960812,0.982707635,0.981625226,0.99522515,0.980462764,0.99525262
b313115,grumpy,TRUE,Alice,2017-10-03T23:47:21Z,2017-10-04T10:03:39Z,2017-10-04T10:37:42Z,0.00764955,0.006952051,0.007390782,0.011880691,0.007290682,0.006390015,-6.63627e-5,7.00635e-6,-3.5782e-5,-2.45704e-5,4.39041e-5,-1.67217e-5,0.980862307,0.991796023,0.993012551,0.993938153,0.985836092,0.994269807
b853852,bashful,TRUE,Alice,2017-10-03T20:41:59Z,2017-10-04T09:56:11Z,2017-10-04T10:37:58Z,0.006864479,0.006825435,0.007459235,0.011192943,0.006800579,0.006874762,-4.98248e-5,-2.13165e-5,-2.40532e-5,-8.66587e-5,-2.52743e-5,-1.7253e-5,0.986245331,0.995425145,0.982473387,0.989168797,0.994611438,0.983021033
b705841,grumpy,TRUE,Dave,2017-10-03T22:11:44Z,2017-10-04T12:16:23Z,2017-10-04T12:36:40Z,0.007150736,0.006782433,0.006914586,0.011631429,0.007187428,0.006955739,6.86791e-5,-5.37404e-5,-3.17588e-6,-5.03954e-5,7.68461e-6,-3.74032e-5,0.9847737,0.987423976,0.996792178,0.996332418,0.997101009,0.99609005
b427926,sleepy,TRUE,Brad,2017-10-03T23:12:13Z,2017-10-04T12:18:03Z,2017-10-04T12:43:42Z,0.006988683,0.006219986,0.001345732,0.01114981,0.006595958,0.006922609,-3.54843e-5,1.61095e-5,-6.65994e-7,-7.83196e-5,6.03137e-6,-7.18483e-6,0.989428122,0.995994542,0.994542516,0.986396751,0.987863923,0.984761
b759645,sneezy,TRUE,Charles,2017-10-04T20:52:20Z,2017-10-05T12:50:05Z,2017-10-05T13:24:46Z,0.007364993,0.007468177,0.007614781,0.011226722,0.006458661,0.007124069,-2.75461e-5,5.11195e-5,-1.6255e-5,-5.5079e-5,-5.42233e-5,-7.00561e-5,0.996452254,0.983576866,0.991333079,0.992625554,0.982296269,0.985124385
b533678,sneezy,TRUE,Alice,2017-10-05T01:36:55Z,2017-10-05T13:57:23Z,2017-10-05T14:34:07Z,0.007075748,0.007028324,0.007206997,0.01237103,0.007501806,0.006676105,2.11253e-6,-3.86288e-5,2.92099e-6,3.81699e-5,1.47222e-5,1.51518e-5,0.984330332,0.986881298,0.988557956,0.991549834,0.984110708,0.988189042
b878173,grumpy,TRUE,Dave,2017-10-04T22:56:22Z,2017-10-05T12:51:39Z,2017-10-05T13:26:51Z,0.006028366,0.007497329,0.007111713,0.01208075,0.006620873,0.006808494,-5.22766e-5,-3.69886e-5,-1.15308e-5,6.62021e-5,-1.42085e-5,-2.0267e-5,0.988555388,0.989283252,0.983405241,0.992172293,0.99086218,0.996657037
